30	10
0	66	2	84	3	26	7	29	9	94	6	98	8	2	5	123	1	45	4	43	
3	32	0	69	6	55	2	101	8	93	9	88	1	20	4	50	7	18	5	4	
4	43	3	68	8	47	9	68	1	57	6	20	5	81	2	60	7	94	0	62	
1	54	5	40	0	78	6	8	2	49	9	20	3	32	4	30	8	87	7	77	
0	52	4	22	3	48	5	48	1	26	9	17	6	93	8	97	7	49	2	89	
7	95	0	33	1	5	6	17	5	88	3	57	4	34	2	61	8	62	9	39	
7	115	5	92	1	31	8	5	2	79	4	5	3	67	0	5	9	64	6	60	
2	79	4	6	7	19	8	45	6	53	3	24	9	26	5	58	1	16	0	46	
7	58	9	50	2	23	8	51	6	85	3	25	5	85	4	50	0	93	1	13	
9	54	6	71	5	7	1	57	2	16	8	42	0	71	4	84	3	56	7	99	
8	9	0	86	9	6	3	71	6	123	5	85	4	7	2	42	7	81	1	81	
4	72	3	24	0	30	8	56	2	43	1	106	7	138	6	37	5	59	9	43	
9	22	1	13	6	70	7	93	0	95	8	17	4	15	2	78	5	97	3	14	
0	14	6	26	1	118	3	46	8	80	5	31	4	37	9	27	7	78	2	69	
2	12	0	43	5	96	6	7	3	55	7	20	1	13	9	13	4	60	8	33	
1	78	5	20	6	84	0	42	8	84	4	14	9	62	2	57	7	38	3	59	
4	49	7	50	1	15	8	13	0	93	6	50	9	32	5	59	3	10	2	51	
1	25	0	47	7	60	8	26	4	53	5	37	9	73	2	22	3	87	6	79	
0	84	6	83	1	71	5	92	9	89	8	11	3	60	4	50	2	33	7	97	
1	14	0	27	6	88	5	5	4	77	7	92	8	24	2	73	9	52	3	71	
7	62	9	19	6	29	3	11	8	64	2	64	4	3	1	61	0	19	5	33	
2	33	5	46	4	74	0	56	6	84	9	83	8	19	7	8	3	32	1	85	
4	50	3	68	6	50	2	97	9	8	0	17	7	26	8	92	5	54	1	52	
8	32	1	79	3	37	5	32	9	49	4	76	6	58	0	56	2	78	7	54	
5	13	3	8	2	25	0	86	1	95	9	28	6	78	8	24	7	10	4	39	
7	48	2	59	0	20	9	3	5	31	6	132	1	89	4	32	3	25	8	15	
5	87	0	18	9	48	2	35	1	30	6	149	7	68	8	65	3	89	4	27	
6	28	5	34	8	20	1	25	3	31	0	28	7	75	2	44	9	42	4	38	
0	50	9	42	3	72	5	7	1	77	7	58	4	78	2	89	6	70	8	36	
3	32	9	95	2	10	0	60	6	126	8	24	4	49	5	57	1	68	7	94	
