20	20
10	76	2	34	9	5	3	13	7	78	4	17	18	83	12	60	6	87	14	7	15	80	0	82	5	41	17	56	8	7	13	84	19	56	11	58	16	49	1	4	
0	97	14	7	2	18	11	78	8	37	6	59	7	20	15	69	12	13	18	12	1	57	16	46	13	30	19	5	10	21	5	15	4	64	3	32	17	6	9	47	
8	87	7	152	1	26	12	92	4	47	18	53	14	27	2	82	15	5	10	37	11	90	16	26	0	68	17	49	9	115	5	71	13	145	19	19	6	11	3	2	
10	99	15	65	0	8	6	52	18	9	16	55	9	15	2	116	19	69	5	25	11	6	13	88	8	47	7	3	4	49	17	22	12	15	1	28	3	29	14	48	
10	58	18	69	16	17	4	81	5	42	9	60	8	14	3	95	12	36	14	59	17	37	1	105	0	48	11	104	2	61	19	68	15	110	13	7	7	91	6	43	
3	94	12	21	9	41	11	28	19	79	14	105	2	22	1	74	10	27	13	71	5	22	8	53	7	19	17	104	16	15	18	1	0	81	15	51	4	33	6	28	
2	6	7	113	6	29	19	59	5	16	9	141	11	22	16	61	10	41	8	41	1	98	18	3	4	84	0	8	13	16	3	27	15	67	14	62	12	17	17	49	
12	16	7	132	18	72	19	18	5	54	10	9	8	71	14	64	11	13	17	45	0	82	9	86	15	11	6	17	1	93	4	6	3	71	2	41	16	85	13	22	
8	35	12	24	7	95	4	41	5	35	10	84	3	55	9	66	0	61	2	75	13	55	11	91	1	30	19	22	14	23	16	3	17	83	15	88	18	11	6	87	
17	133	14	50	5	32	10	70	13	157	11	75	9	68	4	27	2	77	7	29	0	92	3	92	6	89	8	49	18	67	1	20	15	3	16	58	19	18	12	18	
2	25	17	131	9	72	14	68	1	17	7	43	15	23	3	17	4	116	6	28	5	41	0	87	18	78	11	77	10	49	12	52	16	80	8	25	19	164	13	55	
19	25	10	29	9	27	4	70	1	36	7	19	18	108	2	8	15	10	11	8	3	110	8	43	13	82	16	36	6	70	12	38	17	68	5	46	14	77	0	9	
0	72	16	82	1	96	12	8	17	98	13	131	8	46	19	54	4	88	3	11	7	38	9	67	18	44	15	22	10	53	6	29	2	21	11	8	5	54	14	44	
7	60	12	43	13	53	8	51	17	31	9	48	16	18	10	5	6	21	3	5	14	38	4	25	11	44	19	10	5	28	1	48	18	40	15	89	0	117	2	58	
5	72	10	27	1	20	4	3	2	50	6	31	14	81	7	95	11	39	18	73	9	82	13	65	15	47	3	114	0	63	19	44	17	44	16	40	12	48	8	77	
4	34	13	6	18	36	3	40	19	113	10	89	14	11	2	13	12	89	1	71	7	69	11	86	5	17	8	107	15	59	6	88	9	38	0	31	16	91	17	66	
8	13	15	26	16	60	19	38	5	56	6	108	12	4	2	14	10	87	14	96	0	70	3	66	9	83	13	129	1	45	4	70	11	27	17	124	18	33	7	57	
5	7	19	41	11	71	12	9	6	15	3	54	4	90	8	27	1	43	17	9	18	42	2	44	13	41	14	40	15	75	16	48	10	147	7	58	0	24	9	3	
7	23	1	27	10	46	18	39	14	89	16	10	5	63	13	33	4	14	19	26	2	44	6	66	0	68	12	46	11	7	15	8	3	23	17	100	8	10	9	74	
0	83	9	35	16	39	4	91	2	36	7	108	15	145	13	123	1	48	6	31	19	88	3	39	10	10	8	44	11	29	5	53	18	23	12	5	17	26	14	56	
