10	10
4	88	8	66	6	94	5	99	1	67	2	71	9	77	7	96	0	86	3	92	
5	72	3	50	6	79	4	93	2	79	8	56	0	92	1	82	7	94	9	63	
9	83	8	61	0	81	1	65	6	64	5	85	7	78	4	85	2	62	3	77	
7	94	2	68	1	61	4	99	3	54	6	75	5	66	0	76	9	69	8	63	
3	69	4	88	9	101	8	95	0	99	2	67	6	95	5	76	7	67	1	86	
1	99	4	73	5	64	6	66	8	69	2	80	7	69	9	62	3	79	0	88	
7	50	1	97	4	97	3	82	0	95	8	97	2	66	5	112	6	52	9	70	
4	98	6	63	3	62	2	42	1	71	5	117	7	85	0	68	8	95	9	69	
0	94	6	53	3	81	7	85	1	70	2	90	4	76	5	58	8	98	9	97	
3	50	0	48	1	81	8	67	7	56	9	78	6	70	4	81	5	59	2	93	
