10	10
4	83	8	49	6	51	5	87	1	65	2	89	9	52	7	112	0	118	3	75	
5	88	3	29	6	69	4	75	2	94	8	58	0	77	1	104	7	94	9	63	
9	83	8	50	0	83	1	52	6	79	5	50	7	61	4	85	2	72	3	82	
7	106	2	81	1	43	4	111	3	54	6	57	5	66	0	82	9	71	8	96	
3	69	4	88	9	66	8	83	0	68	2	98	6	93	5	72	7	55	1	86	
1	99	4	50	5	44	6	86	8	86	2	80	7	45	9	62	3	89	0	114	
7	52	1	86	4	108	3	125	0	102	8	132	2	93	5	95	6	50	9	71	
4	88	6	47	3	68	2	40	1	80	5	94	7	85	0	31	8	123	9	72	
0	115	6	71	3	42	7	85	1	56	2	93	4	76	5	32	8	91	9	97	
3	50	0	52	1	82	8	49	7	56	9	123	6	45	4	85	5	59	2	53	
