10	10
4	88	8	71	6	94	5	102	1	67	2	89	9	75	7	112	0	93	3	92	
5	66	3	47	6	69	4	90	2	94	8	66	0	75	1	94	7	94	9	63	
9	63	8	61	0	83	1	65	6	65	5	97	7	62	4	76	2	55	3	77	
7	94	2	71	1	56	4	121	3	62	6	75	5	79	0	69	9	71	8	51	
3	66	4	95	9	82	8	100	0	99	2	67	6	102	5	52	7	61	1	72	
1	99	4	81	5	64	6	66	8	80	2	87	7	69	9	62	3	61	0	79	
7	38	1	72	4	97	3	103	0	95	8	97	2	66	5	99	6	52	9	71	
4	117	6	73	3	66	2	51	1	71	5	94	7	72	0	75	8	95	9	79	
0	112	6	84	3	81	7	97	1	66	2	90	4	76	5	58	8	71	9	97	
3	41	0	59	1	82	8	67	7	56	9	96	6	68	4	81	5	59	2	96	
