20	20
10	46	2	47	9	9	3	11	7	64	4	39	18	71	12	55	6	54	14	9	15	82	0	102	5	47	17	35	8	8	13	85	19	58	11	70	16	36	1	4	
0	95	14	15	2	14	11	85	8	30	6	87	7	19	15	52	12	13	18	20	1	42	16	54	13	112	19	4	10	47	5	11	4	54	3	44	17	6	9	89	
8	102	7	77	1	31	12	96	4	51	18	41	14	77	2	94	15	15	10	77	11	75	16	28	0	67	17	44	9	81	5	75	13	100	19	24	6	20	3	2	
10	118	15	70	0	9	6	54	18	11	16	58	9	22	2	69	19	83	5	19	11	10	13	64	8	54	7	4	4	71	17	28	12	9	1	44	3	34	14	27	
10	40	18	65	16	18	4	90	5	52	9	72	8	17	3	90	12	34	14	87	17	32	1	103	0	54	11	57	2	63	19	79	15	78	13	13	7	100	6	65	
3	73	12	14	9	35	11	92	19	94	14	69	2	26	1	70	10	46	13	68	5	20	8	43	7	40	17	66	16	53	18	1	0	49	15	74	4	28	6	25	
2	5	7	74	6	22	19	62	5	19	9	97	11	13	16	55	10	51	8	52	1	100	18	2	4	93	0	10	13	67	3	15	15	56	14	63	12	18	17	23	
12	18	7	121	18	47	19	37	5	56	10	28	8	54	14	81	11	11	17	52	0	54	9	66	15	8	6	16	1	87	4	12	3	58	2	39	16	85	13	16	
8	24	12	22	7	113	4	42	5	43	10	71	3	52	9	56	0	43	2	61	13	68	11	46	1	67	19	18	14	23	16	3	17	81	15	70	18	10	6	52	
17	65	14	60	5	25	10	66	13	77	11	85	9	61	4	32	2	72	7	25	0	72	3	86	6	83	8	37	18	42	1	41	15	3	16	53	19	20	12	30	
2	22	17	94	9	62	14	76	1	64	7	37	15	20	3	13	4	87	6	27	5	43	0	87	18	93	11	71	10	52	12	46	16	75	8	29	19	95	13	67	
19	49	10	26	9	30	4	60	1	80	7	22	18	79	2	9	15	8	11	7	3	99	8	61	13	83	16	52	6	87	12	31	17	61	5	56	14	85	0	9	
0	77	16	102	1	78	12	10	17	104	13	113	8	37	19	72	4	88	3	9	7	35	9	79	18	77	15	23	10	52	6	23	2	27	11	14	5	46	14	70	
7	51	12	84	13	28	8	56	17	33	9	67	16	21	10	3	6	31	3	14	14	32	4	60	11	44	19	10	5	45	1	93	18	49	15	110	0	62	2	41	
5	75	10	38	1	17	4	2	2	51	6	83	14	74	7	90	11	31	18	50	9	85	13	40	15	82	3	73	0	49	19	53	17	39	16	31	12	79	8	76	
4	64	13	7	18	38	3	42	19	81	10	100	14	8	2	10	12	97	1	87	7	69	11	98	5	66	8	102	15	52	6	74	9	77	0	14	16	78	17	51	
8	41	15	14	16	74	19	44	5	47	6	111	12	3	2	54	10	63	14	90	0	85	3	76	9	65	13	81	1	95	4	83	11	23	17	110	18	45	7	52	
5	5	19	34	11	83	12	10	6	31	3	106	4	70	8	77	1	33	17	16	18	30	2	50	13	51	14	33	15	100	16	81	10	74	7	75	0	20	9	3	
7	44	1	29	10	45	18	75	14	100	16	8	5	73	13	38	4	13	19	100	2	54	6	50	0	75	12	57	11	24	15	5	3	15	17	50	8	8	9	92	
0	76	9	29	16	45	4	113	2	99	7	73	15	85	13	101	1	46	6	33	19	72	3	27	10	30	8	50	11	25	5	33	18	22	12	18	17	62	14	68	
