10	10
4	129	8	35	6	94	5	99	1	67	2	68	9	77	7	146	0	55	3	132	
5	62	3	50	6	69	4	75	2	130	8	37	0	92	1	82	7	121	9	63	
9	81	8	87	0	87	1	97	6	64	5	85	7	66	4	59	2	55	3	77	
7	93	2	68	1	84	4	99	3	54	6	75	5	66	0	78	9	73	8	56	
3	69	4	88	9	117	8	117	0	60	2	70	6	95	5	68	7	86	1	125	
1	99	4	81	5	89	6	66	8	95	2	84	7	69	9	48	3	49	0	74	
7	50	1	103	4	104	3	120	0	95	8	144	2	81	5	99	6	49	9	71	
4	116	6	64	3	54	2	51	1	71	5	94	7	85	0	88	8	124	9	79	
0	94	6	71	3	81	7	85	1	66	2	128	4	39	5	58	8	93	9	56	
3	50	0	59	1	92	8	67	7	56	9	96	6	35	4	81	5	58	2	134	
