10	10
4	55	8	27	6	69	5	99	1	67	2	89	9	106	7	147	0	31	3	109	
5	72	3	50	6	69	4	41	2	34	8	66	0	142	1	135	7	94	9	49	
9	83	8	104	0	65	1	65	6	64	5	85	7	70	4	61	2	55	3	77	
7	53	2	25	1	103	4	153	3	54	6	79	5	115	0	119	9	65	8	86	
3	72	4	139	9	47	8	87	0	99	2	95	6	95	5	94	7	63	1	150	
1	61	4	81	5	71	6	108	8	83	2	101	7	30	9	50	3	79	0	88	
7	44	1	129	4	41	3	96	0	46	8	97	2	101	5	99	6	41	9	29	
4	125	6	19	3	59	2	51	1	72	5	67	7	36	0	104	8	66	9	75	
0	138	6	47	3	81	7	49	1	77	2	90	4	130	5	95	8	87	9	93	
3	81	0	28	1	78	8	67	7	64	9	96	6	16	4	120	5	59	2	66	
