20	10
6	38	3	19	1	26	8	13	7	76	4	10	9	75	0	62	5	81	2	22	
8	45	4	74	3	75	5	68	9	56	1	38	6	59	0	82	2	30	7	64	
3	84	2	46	7	41	5	61	4	81	0	85	8	41	9	13	6	73	1	5	
4	24	5	5	2	17	8	17	1	30	0	89	6	45	7	15	3	20	9	89	
9	24	6	46	5	17	4	11	3	72	7	5	8	53	1	23	2	17	0	53	
1	88	8	59	2	92	6	41	9	53	0	95	3	26	7	75	5	47	4	71	
5	91	6	79	3	78	9	73	2	61	0	37	7	65	8	90	4	64	1	36	
2	59	3	18	9	37	4	46	7	19	5	83	8	80	0	54	6	100	1	69	
3	50	4	79	6	76	0	70	1	74	2	6	9	30	5	67	7	51	8	74	
0	46	2	70	4	10	7	51	3	8	5	50	6	87	8	17	9	8	1	52	
5	71	6	7	4	85	3	37	2	5	8	10	9	86	1	24	7	10	0	71	
0	74	1	37	2	61	7	49	4	92	9	17	8	10	3	5	6	44	5	23	
2	93	9	41	0	63	5	118	4	32	6	73	1	114	8	65	3	26	7	86	
0	51	3	28	5	8	6	23	7	12	8	20	2	8	4	17	9	35	1	79	
1	69	5	51	8	68	2	32	6	33	3	73	4	69	9	56	7	21	0	100	
1	35	5	30	4	47	7	70	2	31	8	61	9	47	3	97	6	52	0	56	
0	22	2	89	4	26	6	69	8	94	5	35	7	22	1	98	9	80	3	59	
5	67	2	98	1	32	4	86	0	92	3	101	7	78	6	28	9	85	8	45	
2	92	8	43	4	70	6	46	5	9	9	80	1	67	3	64	7	66	0	25	
3	101	7	80	5	85	0	74	2	5	9	76	1	69	4	51	8	79	6	52	
