30	10
0	89	2	27	3	26	7	29	9	137	6	130	8	7	5	42	1	45	4	33	
3	32	0	132	6	36	2	88	8	93	9	88	1	28	4	50	7	17	5	4	
4	43	3	68	8	47	9	64	1	57	6	15	5	109	2	27	7	158	0	62	
1	57	5	29	0	78	6	4	2	55	9	17	3	32	4	14	8	55	7	77	
0	52	4	30	3	27	5	48	1	22	9	17	6	93	8	116	7	49	2	89	
7	95	0	33	1	5	6	21	5	71	3	33	4	34	2	61	8	62	9	39	
7	27	5	92	1	16	8	2	2	82	4	3	3	32	0	4	9	78	6	60	
2	79	4	6	7	20	8	45	6	49	3	39	9	38	5	108	1	16	0	73	
7	58	9	56	2	19	8	93	6	77	3	6	5	85	4	50	0	40	1	26	
9	78	6	71	5	7	1	23	2	12	8	42	0	92	4	84	3	56	7	98	
8	5	0	81	9	6	3	71	6	97	5	85	4	8	2	42	7	76	1	75	
4	72	3	22	0	30	8	56	2	43	1	61	7	82	6	62	5	95	9	43	
9	43	1	8	6	70	7	93	0	95	8	5	4	14	2	56	5	126	3	9	
0	21	6	39	1	123	3	46	8	88	5	31	4	37	9	27	7	92	2	23	
2	12	0	36	5	96	6	8	3	43	7	20	1	13	9	16	4	60	8	54	
1	78	5	50	6	112	0	42	8	84	4	51	9	76	2	57	7	87	3	50	
4	49	7	72	1	7	8	13	0	93	6	50	9	32	5	61	3	10	2	26	
1	25	0	33	7	73	8	33	4	31	5	37	9	64	2	22	3	68	6	79	
0	52	6	59	1	123	5	27	9	89	8	11	3	56	4	36	2	49	7	97	
1	21	0	33	6	88	5	5	4	69	7	139	8	24	2	127	9	73	3	71	
7	62	9	19	6	38	3	15	8	64	2	27	4	5	1	83	0	19	5	16	
2	43	5	40	4	74	0	56	6	84	9	83	8	19	7	5	3	26	1	97	
4	15	3	62	6	50	2	44	9	8	0	7	7	33	8	92	5	54	1	68	
8	32	1	92	3	99	5	66	9	49	4	68	6	76	0	56	2	47	7	82	
5	13	3	5	2	25	0	78	1	24	9	28	6	78	8	24	7	10	4	37	
7	76	2	59	0	20	9	12	5	12	6	97	1	150	4	32	3	7	8	31	
5	68	0	18	9	54	2	39	1	30	6	103	7	47	8	100	3	98	4	36	
6	71	5	20	8	20	1	78	3	39	0	17	7	51	2	36	9	12	4	38	
0	19	9	73	3	72	5	3	1	77	7	58	4	78	2	89	6	104	8	36	
3	32	9	95	2	13	0	126	6	97	8	30	4	34	5	77	1	43	7	94	
