30	10
0	34	2	84	3	26	7	33	9	94	6	98	8	7	5	98	1	45	4	43	
3	32	0	97	6	55	2	88	8	123	9	88	1	20	4	50	7	17	5	5	
4	23	3	68	8	47	9	68	1	57	6	20	5	81	2	60	7	94	0	62	
1	57	5	40	0	67	6	8	2	49	9	17	3	32	4	30	8	86	7	77	
0	52	4	30	3	48	5	48	1	26	9	17	6	61	8	97	7	49	2	89	
7	95	0	33	1	5	6	23	5	70	3	57	4	46	2	61	8	62	9	58	
7	97	5	82	1	31	8	5	2	79	4	5	3	67	0	5	9	78	6	60	
2	79	4	6	7	20	8	45	6	34	3	24	9	26	5	68	1	16	0	46	
7	58	9	50	2	22	8	93	6	49	3	25	5	85	4	50	0	93	1	26	
9	81	6	71	5	7	1	39	2	16	8	42	0	71	4	72	3	56	7	148	
8	9	0	86	9	3	3	71	6	97	5	85	4	16	2	49	7	81	1	81	
4	72	3	24	0	30	8	56	2	43	1	62	7	67	6	40	5	59	9	43	
9	44	1	13	6	70	7	48	0	95	8	12	4	15	2	67	5	97	3	12	
0	21	6	26	1	71	3	27	8	80	5	31	4	37	9	27	7	92	2	67	
2	12	0	25	5	96	6	7	3	30	7	20	1	17	9	29	4	60	8	44	
1	78	5	50	6	116	0	42	8	84	4	30	9	76	2	57	7	57	3	73	
4	49	7	72	1	15	8	13	0	93	6	50	9	32	5	59	3	10	2	51	
1	25	0	47	7	59	8	33	4	53	5	37	9	65	2	22	3	98	6	79	
0	117	6	83	1	71	5	68	9	89	8	11	3	60	4	50	2	33	7	97	
1	11	0	38	6	121	5	5	4	77	7	92	8	28	2	73	9	52	3	71	
7	62	9	19	6	38	3	15	8	86	2	64	4	8	1	61	0	19	5	33	
2	33	5	46	4	74	0	79	6	84	9	83	8	19	7	8	3	28	1	97	
4	71	3	71	6	50	2	97	9	8	0	12	7	11	8	92	5	54	1	52	
8	32	1	109	3	97	5	38	9	49	4	76	6	76	0	56	2	78	7	54	
5	9	3	5	2	25	0	86	1	95	9	28	6	78	8	24	7	10	4	39	
7	25	2	59	0	15	9	7	5	31	6	97	1	89	4	24	3	25	8	41	
5	60	0	18	9	48	2	43	1	30	6	97	7	47	8	40	3	69	4	27	
6	71	5	20	8	20	1	78	3	39	0	17	7	36	2	44	9	42	4	38	
0	50	9	42	3	62	5	7	1	77	7	58	4	78	2	118	6	85	8	36	
3	22	9	139	2	13	0	73	6	97	8	24	4	49	5	57	1	75	7	94	
