20	20
10	27	2	63	9	10	3	11	7	51	4	22	18	118	12	74	6	53	14	6	15	70	0	64	5	33	17	35	8	10	13	108	19	52	11	42	16	50	1	5	
0	80	14	12	2	17	11	104	8	48	6	50	7	16	15	74	12	7	18	19	1	62	16	62	13	110	19	6	10	36	5	12	4	40	3	24	17	7	9	100	
8	73	7	99	1	22	12	49	4	29	18	33	14	92	2	115	15	8	10	67	11	108	16	19	0	77	17	32	9	64	5	60	13	100	19	16	6	20	3	2	
10	110	15	45	0	12	6	55	18	13	16	33	9	17	2	48	19	101	5	14	11	6	13	54	8	70	7	6	4	45	17	18	12	7	1	38	3	35	14	39	
10	49	18	49	16	21	4	74	5	23	9	80	8	11	3	119	12	51	14	116	17	30	1	98	0	46	11	62	2	87	19	71	15	94	13	14	7	92	6	102	
3	82	12	16	9	25	11	76	19	82	14	106	2	13	1	40	10	68	13	49	5	13	8	42	7	34	17	111	16	57	18	1	0	61	15	90	4	20	6	24	
2	6	7	120	6	14	19	48	5	20	9	120	11	13	16	74	10	21	8	66	1	104	18	3	4	120	0	15	13	29	3	10	15	72	14	74	12	11	17	38	
12	15	7	73	18	68	19	25	5	54	10	39	8	72	14	97	11	10	17	40	0	36	9	98	15	6	6	17	1	100	4	20	3	42	2	40	16	99	13	11	
8	36	12	27	7	132	4	53	5	62	10	121	3	57	9	68	0	48	2	42	13	42	11	30	1	67	19	27	14	25	16	3	17	77	15	118	18	8	6	91	
17	59	14	76	5	29	10	96	13	77	11	102	9	37	4	22	2	100	7	17	0	89	3	89	6	119	8	68	18	28	1	30	15	3	16	83	19	26	12	46	
2	20	17	44	9	76	14	89	1	68	7	64	15	31	3	16	4	88	6	30	5	22	0	63	18	58	11	74	10	54	12	65	16	114	8	25	19	94	13	80	
19	35	10	43	9	36	4	63	1	98	7	18	18	49	2	13	15	11	11	10	3	69	8	71	13	97	16	53	6	50	12	41	17	62	5	51	14	86	0	13	
0	44	16	51	1	76	12	16	17	102	13	146	8	31	19	73	4	62	3	14	7	33	9	39	18	60	15	15	10	51	6	25	2	25	11	13	5	59	14	64	
7	86	12	63	13	20	8	65	17	44	9	33	16	24	10	3	6	21	3	13	14	38	4	59	11	55	19	9	5	31	1	76	18	37	15	77	0	75	2	37	
5	108	10	26	1	14	4	1	2	64	6	86	14	65	7	72	11	39	18	46	9	71	13	58	15	96	3	41	0	37	19	46	17	48	16	25	12	47	8	90	
4	48	13	7	18	53	3	39	19	66	10	97	14	15	2	8	12	120	1	88	7	72	11	111	5	55	8	122	15	62	6	97	9	59	0	21	16	105	17	37	
8	34	15	10	16	41	19	39	5	62	6	119	12	4	2	39	10	48	14	98	0	66	3	91	9	45	13	115	1	90	4	97	11	26	17	86	18	44	7	56	
5	8	19	24	11	73	12	5	6	27	3	114	4	60	8	81	1	55	17	8	18	39	2	25	13	23	14	32	15	84	16	103	10	86	7	81	0	28	9	4	
7	30	1	32	10	50	18	64	14	87	16	6	5	84	13	24	4	18	19	141	2	70	6	88	0	80	12	68	11	24	15	3	3	20	17	44	8	7	9	85	
0	95	9	44	16	37	4	117	2	52	7	95	15	97	13	89	1	29	6	28	19	84	3	34	10	45	8	34	11	20	5	31	18	33	12	18	17	66	14	61	
