20	10
6	45	3	17	1	17	8	6	7	22	4	9	9	116	0	134	5	37	2	20	
8	16	4	115	3	84	5	74	9	72	1	37	6	41	0	86	2	21	7	23	
3	62	2	41	7	67	5	47	4	33	0	77	8	49	9	17	6	83	1	5	
4	20	5	4	2	21	8	30	1	48	0	94	6	45	7	29	3	18	9	88	
9	24	6	65	5	13	4	10	3	29	7	5	8	46	1	25	2	10	0	45	
1	95	8	50	2	65	6	40	9	81	0	93	3	28	7	133	5	12	4	92	
5	117	6	140	3	34	9	71	2	57	0	32	7	57	8	125	4	73	1	48	
2	59	3	7	9	39	4	41	7	27	5	102	8	64	0	86	6	68	1	66	
3	56	4	79	6	106	0	72	1	74	2	14	9	51	5	57	7	19	8	146	
0	65	2	89	4	8	7	45	3	8	5	31	6	135	8	20	9	5	1	97	
5	59	6	15	4	80	3	63	2	9	8	13	9	40	1	26	7	9	0	82	
0	63	1	12	2	61	7	47	4	116	9	26	8	16	3	4	6	74	5	20	
2	131	9	44	0	16	5	161	4	13	6	121	1	98	8	72	3	46	7	70	
0	55	3	12	5	8	6	22	7	16	8	23	2	7	4	12	9	14	1	70	
1	110	5	69	8	104	2	45	6	40	3	99	4	51	9	23	7	9	0	86	
1	26	5	31	4	24	7	70	2	16	8	96	9	75	3	85	6	23	0	30	
0	18	2	28	4	25	6	141	8	27	5	14	7	41	1	112	9	80	3	59	
5	35	2	96	1	64	4	86	0	97	3	52	7	86	6	9	9	65	8	74	
2	145	8	82	4	75	6	84	5	14	9	50	1	52	3	54	7	61	0	33	
3	98	7	62	5	63	0	138	2	11	9	41	1	117	4	51	8	79	6	75	
