10	10
4	88	8	71	6	94	5	99	1	67	2	89	9	64	7	99	0	86	3	92	
5	72	3	34	6	59	4	44	2	94	8	66	0	92	1	82	7	75	9	63	
9	83	8	61	0	83	1	65	6	64	5	85	7	133	4	85	2	55	3	77	
7	155	2	68	1	61	4	99	3	54	6	75	5	66	0	55	9	63	8	104	
3	69	4	90	9	55	8	95	0	99	2	67	6	95	5	68	7	67	1	149	
1	99	4	81	5	85	6	66	8	80	2	70	7	69	9	62	3	79	0	88	
7	50	1	86	4	97	3	96	0	149	8	85	2	66	5	99	6	52	9	21	
4	98	6	59	3	82	2	51	1	93	5	94	7	85	0	62	8	103	9	79	
0	56	6	71	3	81	7	85	1	66	2	90	4	76	5	58	8	93	9	151	
3	15	0	59	1	82	8	67	7	56	9	96	6	58	4	81	5	59	2	55	
