20	20
10	47	2	41	9	7	3	11	7	52	4	17	18	83	12	60	6	57	14	10	15	74	0	37	5	59	17	61	8	7	13	84	19	82	11	58	16	45	1	4	
0	97	14	15	2	18	11	73	8	37	6	94	7	20	15	69	12	13	18	26	1	48	16	71	13	96	19	5	10	42	5	15	4	64	3	36	17	10	9	74	
8	87	7	89	1	14	12	93	4	47	18	53	14	67	2	51	15	14	10	29	11	72	16	26	0	68	17	36	9	79	5	71	13	94	19	28	6	25	3	2	
10	99	15	65	0	9	6	52	18	10	16	55	9	28	2	67	19	69	5	16	11	9	13	54	8	47	7	7	4	61	17	33	12	9	1	53	3	30	14	29	
10	33	18	64	16	17	4	81	5	42	9	60	8	16	3	95	12	53	14	95	17	44	1	85	0	63	11	79	2	76	19	68	15	105	13	14	7	47	6	69	
3	86	12	16	9	34	11	30	19	79	14	89	2	22	1	74	10	58	13	71	5	7	8	22	7	53	17	80	16	53	18	1	0	57	15	68	4	26	6	26	
2	5	7	133	6	11	19	22	5	25	9	88	11	16	16	61	10	41	8	54	1	169	18	3	4	84	0	11	13	55	3	18	15	67	14	101	12	17	17	31	
12	16	7	99	18	46	19	40	5	61	10	27	8	71	14	95	11	9	17	46	0	29	9	86	15	7	6	16	1	119	4	15	3	71	2	27	16	92	13	14	
8	35	12	24	7	95	4	41	5	53	10	84	3	55	9	36	0	20	2	75	13	55	11	57	1	62	19	23	14	28	16	3	17	125	15	88	18	11	6	68	
17	78	14	63	5	33	10	64	13	91	11	75	9	53	4	56	2	64	7	29	0	68	3	136	6	89	8	49	18	47	1	12	15	2	16	58	19	12	12	33	
2	9	17	86	9	55	14	92	1	56	7	43	15	33	3	15	4	88	6	28	5	41	0	80	18	75	11	77	10	49	12	52	16	54	8	25	19	94	13	55	
19	40	10	29	9	27	4	70	1	76	7	19	18	51	2	10	15	10	11	8	3	83	8	49	13	91	16	62	6	70	12	38	17	68	5	46	14	60	0	9	
0	72	16	82	1	78	12	12	17	98	13	98	8	46	19	79	4	79	3	11	7	36	9	65	18	97	15	22	10	53	6	10	2	22	11	19	5	39	14	60	
7	60	12	77	13	32	8	51	17	31	9	65	16	18	10	3	6	44	3	12	14	35	4	54	11	44	19	10	5	43	1	77	18	40	15	98	0	18	2	44	
5	72	10	42	1	20	4	2	2	21	6	67	14	111	7	52	11	39	18	45	9	82	13	50	15	61	3	77	0	45	19	44	17	61	16	40	12	129	8	109	
4	62	13	2	18	46	3	40	19	75	10	111	14	14	2	9	12	89	1	71	7	69	11	107	5	60	8	92	15	56	6	88	9	80	0	18	16	75	17	59	
8	51	15	16	16	60	19	38	5	43	6	94	12	3	2	53	10	80	14	110	0	70	3	66	9	76	13	82	1	83	4	70	11	22	17	94	18	39	7	57	
5	6	19	28	11	71	12	10	6	27	3	88	4	90	8	72	1	22	17	16	18	63	2	44	13	41	14	37	15	80	16	123	10	86	7	91	0	24	9	3	
7	43	1	27	10	46	18	67	14	89	16	7	5	63	13	22	4	24	19	95	2	17	6	66	0	68	12	46	11	27	15	5	3	17	17	64	8	10	9	56	
0	83	9	35	16	49	4	97	2	99	7	77	15	36	13	88	1	86	6	31	19	133	3	24	10	34	8	44	11	37	5	37	18	23	12	15	17	50	14	59	
