30	10
0	80	2	84	3	26	7	32	9	94	6	98	8	8	5	128	1	50	4	43	
3	32	0	97	6	34	2	88	8	93	9	100	1	27	4	44	7	17	5	7	
4	59	3	62	8	47	9	68	1	57	6	24	5	81	2	60	7	94	0	80	
1	57	5	58	0	76	6	6	2	41	9	22	3	17	4	30	8	87	7	77	
0	52	4	30	3	48	5	67	1	14	9	17	6	120	8	112	7	49	2	89	
7	133	0	38	1	5	6	24	5	70	3	57	4	34	2	61	8	62	9	51	
7	97	5	68	1	31	8	5	2	98	4	6	3	95	0	7	9	88	6	31	
2	82	4	6	7	20	8	54	6	34	3	24	9	30	5	81	1	19	0	48	
7	49	9	50	2	19	8	93	6	43	3	24	5	85	4	50	0	93	1	26	
9	81	6	88	5	4	1	39	2	20	8	42	0	36	4	84	3	38	7	129	
8	9	0	55	9	7	3	105	6	97	5	88	4	11	2	42	7	81	1	81	
4	62	3	30	0	30	8	72	2	22	1	61	7	61	6	40	5	59	9	43	
9	47	1	15	6	62	7	93	0	95	8	7	4	12	2	113	5	81	3	8	
0	14	6	26	1	36	3	46	8	87	5	21	4	37	9	27	7	137	2	67	
2	12	0	43	5	106	6	8	3	45	7	18	1	18	9	43	4	88	8	48	
1	77	5	74	6	44	0	42	8	84	4	30	9	76	2	47	7	127	3	59	
4	39	7	50	1	17	8	14	0	88	6	50	9	32	5	40	3	5	2	35	
1	32	0	47	7	60	8	17	4	53	5	20	9	56	2	32	3	87	6	79	
0	84	6	83	1	71	5	75	9	89	8	11	3	60	4	56	2	23	7	113	
1	20	0	38	6	88	5	6	4	101	7	92	8	24	2	73	9	52	3	67	
7	57	9	16	6	38	3	15	8	64	2	60	4	8	1	71	0	10	5	24	
2	33	5	46	4	74	0	75	6	84	9	59	8	22	7	8	3	38	1	121	
4	50	3	95	6	50	2	141	9	8	0	19	7	26	8	92	5	54	1	51	
8	32	1	65	3	97	5	38	9	49	4	76	6	76	0	56	2	78	7	54	
5	13	3	6	2	24	0	86	1	55	9	33	6	78	8	35	7	10	4	20	
7	50	2	59	0	20	9	7	5	31	6	97	1	87	4	26	3	34	8	49	
5	121	0	12	9	35	2	54	1	30	6	97	7	47	8	62	3	69	4	27	
6	71	5	20	8	20	1	78	3	39	0	21	7	50	2	60	9	42	4	34	
0	54	9	42	3	72	5	5	1	75	7	84	4	39	2	104	6	60	8	36	
3	32	9	111	2	17	0	73	6	77	8	15	4	49	5	57	1	68	7	92	
