30	20
2	96	8	26	6	33	0	19	4	38	15	17	16	31	13	66	5	84	12	56	10	83	7	66	14	74	19	20	1	74	3	35	18	100	17	112	9	51	11	77	
0	70	10	48	13	85	3	75	2	25	7	51	1	95	16	34	9	47	17	41	18	62	15	10	11	60	8	42	19	49	5	5	4	94	12	33	14	83	6	84	
0	48	19	74	11	15	9	28	15	21	3	78	13	56	18	32	1	36	5	33	7	90	6	64	10	87	4	23	14	39	8	50	12	21	2	28	16	1	17	30	
7	50	19	64	10	69	11	40	9	86	14	42	6	34	12	62	16	68	13	66	5	35	15	48	4	122	3	99	17	48	8	83	1	30	18	60	2	52	0	41	
0	90	6	29	11	24	1	68	3	25	16	94	19	70	12	48	10	47	7	16	5	90	2	23	15	6	4	3	18	8	14	31	9	74	8	22	13	26	17	71	
17	35	8	76	19	29	16	60	0	60	12	21	13	2	14	74	3	26	2	43	1	75	10	61	7	63	9	84	15	99	4	24	6	68	11	80	18	71	5	46	
18	107	1	8	9	24	11	45	17	36	0	18	2	4	6	43	16	84	10	69	4	71	14	23	19	57	12	77	15	58	7	2	3	63	5	25	8	59	13	99	
14	96	9	78	11	79	8	90	2	63	16	80	4	12	1	2	19	67	6	96	0	69	7	13	15	42	18	61	12	76	17	32	13	75	3	63	5	98	10	17	
3	31	14	80	9	76	0	56	11	91	10	89	4	48	12	37	5	3	16	97	2	42	1	14	13	4	7	40	17	45	19	46	6	90	18	82	8	4	15	79	
13	3	7	47	9	37	0	92	3	62	8	20	11	73	4	23	5	12	14	51	15	49	6	2	2	54	17	26	1	42	10	50	19	28	18	14	16	76	12	12	
4	68	17	62	2	75	8	30	11	28	19	98	18	17	13	4	12	8	3	74	1	26	10	3	5	58	15	65	14	30	9	55	16	73	6	81	7	56	0	60	
6	112	0	6	12	66	18	53	1	60	14	88	19	52	16	68	10	81	8	57	17	92	11	74	2	11	13	27	7	35	4	98	5	23	15	51	3	22	9	26	
2	90	7	35	13	73	0	7	19	67	4	11	9	49	11	41	16	21	3	41	5	41	6	14	14	30	18	32	12	34	15	93	10	92	1	71	17	68	8	88	
14	39	3	57	6	21	7	72	8	71	12	70	15	4	5	92	16	26	4	11	0	32	17	93	1	32	18	74	2	16	19	37	10	24	11	47	9	89	13	65	
18	9	11	39	2	99	3	31	5	93	4	81	15	12	13	74	19	70	6	68	1	35	14	40	0	55	12	24	8	91	9	16	16	5	7	42	10	22	17	100	
10	41	13	38	16	71	8	63	17	76	11	25	7	57	5	71	14	24	15	10	6	77	3	74	0	16	19	25	18	5	2	73	4	74	12	67	1	61	9	56	
2	46	10	79	19	40	7	13	18	3	4	57	6	82	5	49	0	12	11	38	13	39	1	75	9	20	12	72	8	32	16	14	14	22	3	93	15	90	17	90	
1	64	13	70	11	9	2	92	3	13	18	30	17	6	9	96	16	51	6	87	12	49	15	75	0	84	4	1	7	10	14	31	8	3	5	89	10	13	19	21	
18	34	10	40	12	17	16	64	1	45	11	117	8	107	19	19	9	37	17	2	5	47	2	70	13	49	14	70	7	93	6	70	15	100	0	32	3	9	4	87	
7	13	8	85	14	34	11	30	10	59	13	61	6	42	16	49	19	81	2	87	18	36	3	58	5	81	4	70	1	21	12	23	15	41	0	88	9	91	17	71	
11	19	6	41	17	8	8	94	4	72	12	118	1	18	0	39	19	30	9	61	16	16	18	91	2	2	3	77	10	66	15	28	14	26	7	14	5	80	13	90	
16	74	19	86	4	34	5	10	3	68	18	79	15	47	8	83	13	26	0	87	10	35	14	95	11	34	1	49	12	41	2	98	9	1	6	60	17	69	7	48	
3	51	4	13	2	67	9	90	7	71	16	67	0	81	5	63	13	68	11	38	8	63	14	92	18	8	10	7	17	20	6	43	12	60	15	22	1	93	19	72	
7	14	2	2	14	6	5	22	6	77	9	59	10	18	15	11	3	10	16	79	18	97	12	54	11	84	17	64	0	109	8	26	4	30	13	7	19	83	1	27	
17	10	11	36	18	56	7	21	12	44	4	93	10	90	3	87	8	77	13	47	2	38	9	12	15	41	19	24	6	37	1	52	16	70	14	65	5	4	0	49	
1	50	4	67	10	10	7	13	0	39	9	52	14	71	5	66	2	39	18	10	6	50	3	97	19	46	16	95	11	58	12	57	15	63	17	36	13	56	8	31	
10	94	14	2	12	34	6	19	18	86	2	85	13	84	8	40	9	52	19	61	11	78	15	71	17	27	7	28	0	5	5	74	16	54	3	46	1	57	4	75	
14	98	13	44	1	29	5	20	17	74	2	30	4	3	18	97	3	19	12	74	19	81	0	29	10	69	9	79	11	54	8	29	7	95	15	11	16	11	6	2	
5	48	11	28	16	20	12	26	15	51	10	97	0	26	2	23	14	36	4	17	8	49	1	90	18	6	9	13	17	71	7	38	19	30	6	6	3	47	13	53	
19	22	14	80	4	75	8	43	0	80	1	41	15	95	9	54	3	57	12	52	6	18	13	75	17	66	7	34	11	87	16	22	5	114	2	59	18	94	10	90	
