30	10
0	66	2	97	3	32	7	36	9	94	6	118	8	7	5	114	1	41	4	32	
3	32	0	100	6	55	2	69	8	93	9	83	1	20	4	50	7	17	5	5	
4	43	3	68	8	47	9	70	1	50	6	16	5	81	2	60	7	94	0	62	
1	69	5	43	0	76	6	9	2	49	9	17	3	32	4	31	8	81	7	77	
0	52	4	30	3	38	5	48	1	28	9	15	6	93	8	116	7	41	2	111	
7	95	0	32	1	5	6	20	5	59	3	57	4	34	2	56	8	61	9	41	
7	95	5	82	1	31	8	5	2	87	4	5	3	84	0	6	9	85	6	60	
2	87	4	6	7	24	8	45	6	42	3	24	9	26	5	68	1	16	0	46	
7	58	9	42	2	19	8	85	6	49	3	25	5	85	4	44	0	93	1	26	
9	81	6	71	5	7	1	33	2	16	8	33	0	71	4	84	3	56	7	106	
8	9	0	86	9	6	3	71	6	97	5	84	4	16	2	42	7	79	1	81	
4	72	3	22	0	37	8	56	2	43	1	67	7	92	6	48	5	59	9	43	
9	43	1	16	6	85	7	93	0	115	8	14	4	15	2	90	5	97	3	14	
0	14	6	24	1	71	3	49	8	77	5	33	4	37	9	27	7	84	2	74	
2	9	0	43	5	76	6	6	3	45	7	21	1	13	9	32	4	60	8	33	
1	78	5	55	6	84	0	42	8	84	4	31	9	76	2	57	7	87	3	60	
4	49	7	39	1	15	8	14	0	93	6	39	9	32	5	59	3	8	2	37	
1	25	0	41	7	60	8	33	4	50	5	37	9	73	2	24	3	83	6	79	
0	83	6	83	1	86	5	68	9	89	8	11	3	60	4	52	2	26	7	113	
1	14	0	42	6	88	5	5	4	58	7	92	8	23	2	66	9	50	3	74	
7	50	9	19	6	38	3	15	8	64	2	64	4	8	1	61	0	19	5	37	
2	39	5	46	4	74	0	56	6	84	9	78	8	20	7	9	3	32	1	99	
4	50	3	71	6	50	2	97	9	7	0	17	7	19	8	70	5	54	1	52	
8	32	1	78	3	95	5	38	9	49	4	76	6	76	0	56	2	78	7	54	
5	13	3	5	2	26	0	90	1	106	9	28	6	72	8	29	7	10	4	44	
7	48	2	58	0	23	9	8	5	31	6	104	1	89	4	28	3	25	8	51	
5	87	0	18	9	48	2	43	1	30	6	97	7	47	8	65	3	83	4	28	
6	62	5	20	8	20	1	64	3	33	0	18	7	44	2	44	9	42	4	46	
0	60	9	42	3	81	5	9	1	91	7	58	4	73	2	89	6	70	8	36	
3	40	9	87	2	12	0	73	6	97	8	24	4	57	5	57	1	60	7	94	
