10	10
4	88	8	67	6	94	5	122	1	67	2	89	9	59	7	99	0	69	3	88	
5	72	3	50	6	69	4	75	2	94	8	44	0	92	1	82	7	94	9	72	
9	83	8	61	0	83	1	59	6	75	5	85	7	78	4	85	2	55	3	77	
7	94	2	68	1	61	4	99	3	54	6	75	5	91	0	76	9	63	8	67	
3	69	4	117	9	67	8	95	0	99	2	67	6	95	5	80	7	67	1	86	
1	54	4	81	5	64	6	85	8	80	2	80	7	69	9	62	3	47	0	88	
7	50	1	86	4	116	3	96	0	95	8	97	2	66	5	99	6	65	9	72	
4	137	6	73	3	82	2	37	1	71	5	88	7	85	0	62	8	95	9	79	
0	57	6	71	3	81	7	85	1	66	2	90	4	71	5	58	8	93	9	97	
3	33	0	59	1	82	8	67	7	56	9	96	6	58	4	81	5	59	2	96	
