30	10
0	66	2	89	3	30	7	27	9	93	6	93	8	4	5	100	1	48	4	45	
3	33	0	95	6	56	2	91	8	93	9	89	1	16	4	50	7	18	5	5	
4	43	3	66	8	47	9	66	1	57	6	16	5	79	2	60	7	92	0	66	
1	58	5	39	0	78	6	8	2	51	9	20	3	33	4	31	8	87	7	76	
0	51	4	29	3	49	5	49	1	31	9	15	6	95	8	97	7	48	2	88	
7	94	0	35	1	6	6	16	5	68	3	60	4	35	2	62	8	63	9	38	
7	99	5	94	1	35	8	8	2	82	4	5	3	66	0	8	9	79	6	61	
2	81	4	5	7	17	8	47	6	32	3	26	9	24	5	67	1	15	0	49	
7	60	9	51	2	18	8	95	6	46	3	28	5	86	4	49	0	94	1	26	
9	78	6	71	5	10	1	37	2	15	8	41	0	73	4	85	3	58	7	99	
8	9	0	84	9	9	3	70	6	95	5	83	4	15	2	46	7	79	1	79	
4	71	3	23	0	31	8	55	2	40	1	60	7	82	6	44	5	57	9	40	
9	45	1	13	6	70	7	96	0	94	8	13	4	19	2	80	5	97	3	15	
0	11	6	27	1	71	3	41	8	78	5	31	4	38	9	25	7	93	2	65	
2	11	0	40	5	99	6	11	3	43	7	19	1	13	9	29	4	62	8	31	
1	78	5	47	6	81	0	43	8	85	4	30	9	78	2	58	7	89	3	60	
4	49	7	49	1	15	8	11	0	93	6	51	9	31	5	61	3	8	2	35	
1	23	0	48	7	59	8	31	4	52	5	35	9	70	2	21	3	89	6	78	
0	83	6	84	1	75	5	68	9	90	8	13	3	61	4	52	2	34	7	98	
1	16	0	38	6	92	5	6	4	76	7	92	8	22	2	73	9	53	3	72	
7	59	9	16	6	39	3	14	8	64	2	62	4	9	1	62	0	22	5	31	
2	34	5	48	4	72	0	53	6	86	9	81	8	19	7	10	3	27	1	94	
4	52	3	75	6	53	2	99	9	6	0	13	7	20	8	94	5	54	1	52	
8	33	1	78	3	94	5	41	9	49	4	80	6	80	0	58	2	80	7	55	
5	18	3	5	2	27	0	84	1	94	9	28	6	77	8	25	7	9	4	36	
7	49	2	59	0	23	9	9	5	30	6	97	1	88	4	33	3	24	8	41	
5	86	0	21	9	48	2	44	1	30	6	100	7	48	8	67	3	68	4	28	
6	68	5	24	8	24	1	78	3	38	0	15	7	49	2	44	9	43	4	40	
0	47	9	43	3	72	5	9	1	76	7	58	4	78	2	91	6	74	8	33	
3	35	9	93	2	14	0	75	6	97	8	24	4	50	5	54	1	71	7	94	
