30	20
2	103	8	26	6	33	0	19	4	43	15	17	16	26	13	66	5	83	12	56	10	83	7	66	14	74	19	24	1	85	3	47	18	88	17	102	9	41	11	77	
0	70	10	48	13	90	3	61	2	24	7	63	1	95	16	35	9	47	17	50	18	62	15	10	11	66	8	52	19	49	5	4	4	94	12	38	14	93	6	84	
0	48	19	60	11	15	9	25	15	21	3	99	13	56	18	32	1	31	5	36	7	74	6	72	10	91	4	29	14	34	8	50	12	21	2	36	16	1	17	30	
7	50	19	84	10	74	11	35	9	87	14	38	6	31	12	59	16	82	13	66	5	39	15	48	4	101	3	99	17	48	8	76	1	31	18	51	2	44	0	45	
0	90	6	27	11	30	1	68	3	25	16	94	19	66	12	48	10	47	7	16	5	90	2	23	15	5	4	3	18	10	14	37	9	74	8	28	13	25	17	86	
17	32	8	78	19	25	16	60	0	60	12	21	13	2	14	65	3	22	2	36	1	80	10	61	7	57	9	84	15	99	4	25	6	68	11	80	18	67	5	50	
18	85	1	12	9	28	11	38	17	36	0	19	2	4	6	46	16	84	10	71	4	60	14	23	19	63	12	77	15	70	7	4	3	63	5	25	8	60	13	99	
14	96	9	79	11	79	8	88	2	63	16	80	4	10	1	3	19	65	6	96	0	69	7	13	15	42	18	54	12	79	17	32	13	83	3	52	5	98	10	16	
3	29	14	80	9	77	0	56	11	85	10	95	4	59	12	46	5	4	16	85	2	42	1	23	13	4	7	40	17	40	19	51	6	90	18	82	8	4	15	87	
13	3	7	53	9	33	0	93	3	61	8	17	11	65	4	23	5	10	14	44	15	49	6	2	2	54	17	25	1	42	10	57	19	22	18	16	16	76	12	9	
4	68	17	54	2	75	8	29	11	29	19	98	18	17	13	4	12	10	3	71	1	26	10	3	5	50	15	79	14	35	9	58	16	76	6	81	7	60	0	60	
6	98	0	6	12	66	18	53	1	60	14	93	19	52	16	68	10	79	8	51	17	85	11	74	2	12	13	23	7	43	4	98	5	26	15	51	3	22	9	26	
2	90	7	35	13	78	0	7	19	69	4	10	9	41	11	41	16	16	3	41	5	35	6	9	14	30	18	29	12	32	15	93	10	92	1	71	17	76	8	80	
14	31	3	65	6	21	7	73	8	78	12	89	15	9	5	74	16	26	4	4	0	41	17	93	1	32	18	74	2	18	19	37	10	28	11	47	9	98	13	65	
18	10	11	37	2	97	3	28	5	84	4	92	15	7	13	72	19	80	6	92	1	35	14	40	0	63	12	29	8	89	9	16	16	3	7	38	10	23	17	84	
10	41	13	38	16	71	8	65	17	86	11	30	7	61	5	71	14	24	15	10	6	78	3	76	0	16	19	25	18	6	2	70	4	67	12	67	1	69	9	56	
2	46	10	79	19	36	7	14	18	3	4	57	6	79	5	53	0	10	11	45	13	39	1	87	9	25	12	62	8	32	16	13	14	22	3	93	15	92	17	90	
1	64	13	70	11	9	2	92	3	18	18	32	17	6	9	96	16	51	6	87	12	49	15	75	0	83	4	1	7	10	14	39	8	-4	5	89	10	13	19	21	
18	45	10	40	12	14	16	69	1	46	11	98	8	90	19	19	9	40	17	2	5	47	2	70	13	46	14	71	7	93	6	70	15	93	0	33	3	9	4	85	
7	8	8	85	14	32	11	30	10	72	13	61	6	42	16	41	19	90	2	87	18	36	3	58	5	66	4	70	1	21	12	18	15	38	0	88	9	91	17	92	
11	22	6	51	17	8	8	94	4	72	12	99	1	18	0	42	19	30	9	61	16	19	18	74	2	2	3	77	10	66	15	28	14	25	7	14	5	99	13	87	
16	96	19	92	4	34	5	10	3	66	18	94	15	62	8	83	13	26	0	93	10	29	14	92	11	30	1	50	12	46	2	85	9	1	6	60	17	80	7	44	
3	42	4	18	2	55	9	96	7	65	16	63	0	72	5	63	13	67	11	48	8	58	14	81	18	8	10	7	17	22	6	43	12	53	15	22	1	91	19	89	
7	14	2	2	14	8	5	22	6	93	9	59	10	15	15	9	3	13	16	81	18	85	12	62	11	71	17	64	0	93	8	30	4	30	13	6	19	86	1	27	
17	10	11	41	18	56	7	23	12	44	4	88	10	90	3	99	8	80	13	47	2	38	9	15	15	41	19	26	6	48	1	52	16	75	14	65	5	6	0	57	
1	46	4	78	10	10	7	13	0	32	9	64	14	71	5	66	2	41	18	13	6	50	3	97	19	41	16	95	11	58	12	57	15	58	17	42	13	56	8	31	
10	88	14	2	12	32	6	19	18	86	2	90	13	84	8	40	9	52	19	66	11	76	15	62	17	27	7	28	0	5	5	73	16	54	3	46	1	57	4	66	
14	98	13	44	1	27	5	20	17	74	2	30	4	4	18	88	3	19	12	83	19	81	0	29	10	72	9	78	11	58	8	37	7	95	15	11	16	11	6	0	
5	48	11	34	16	29	12	26	15	50	10	98	0	26	2	23	14	36	4	18	8	65	1	97	18	5	9	13	17	71	7	33	19	26	6	6	3	45	13	58	
19	24	14	87	4	84	8	44	0	70	1	35	15	95	9	62	3	57	12	52	6	20	13	94	17	64	7	34	11	87	16	22	5	96	2	59	18	76	10	89	
