30	10
0	68	2	84	3	23	7	28	9	90	6	99	8	8	5	98	1	40	4	45	
3	32	0	92	6	55	2	85	8	91	9	90	1	14	4	50	7	19	5	5	
4	41	3	68	8	47	9	63	1	57	6	20	5	78	2	57	7	94	0	62	
1	58	5	33	0	78	6	8	2	46	9	21	3	28	4	31	8	87	7	77	
0	53	4	32	3	54	5	48	1	25	9	17	6	93	8	103	7	54	2	89	
7	95	0	33	1	5	6	17	5	70	3	52	4	34	2	56	8	62	9	39	
7	92	5	92	1	31	8	3	2	79	4	4	3	67	0	5	9	78	6	55	
2	74	4	6	7	26	8	40	6	40	3	26	9	26	5	66	1	10	0	45	
7	58	9	48	2	19	8	91	6	53	3	25	5	85	4	47	0	93	1	22	
9	82	6	71	5	1	1	37	2	16	8	43	0	71	4	85	3	58	7	97	
8	10	0	86	9	10	3	72	6	94	5	84	4	16	2	43	7	80	1	81	
4	72	3	20	0	29	8	58	2	43	1	59	7	86	6	38	5	58	9	43	
9	46	1	12	6	67	7	91	0	90	8	5	4	16	2	80	5	101	3	10	
0	5	6	23	1	69	3	43	8	77	5	30	4	35	9	27	7	95	2	66	
2	20	0	43	5	98	6	10	3	47	7	23	1	10	9	29	4	64	8	33	
1	75	5	51	6	79	0	42	8	88	4	33	9	76	2	57	7	88	3	59	
4	53	7	48	1	10	8	10	0	95	6	50	9	32	5	59	3	10	2	32	
1	29	0	48	7	55	8	33	4	56	5	37	9	74	2	22	3	84	6	79	
0	88	6	86	1	74	5	68	9	82	8	11	3	62	4	50	2	33	7	93	
1	15	0	44	6	94	5	5	4	82	7	90	8	24	2	73	9	56	3	71	
7	66	9	16	6	38	3	16	8	64	2	63	4	9	1	64	0	18	5	34	
2	32	5	42	4	77	0	57	6	84	9	78	8	18	7	5	3	32	1	100	
4	50	3	74	6	52	2	99	9	12	0	17	7	19	8	91	5	60	1	52	
8	32	1	84	3	98	5	43	9	49	4	75	6	77	0	56	2	75	7	52	
5	17	3	7	2	22	0	86	1	92	9	29	6	82	8	28	7	10	4	39	
7	50	2	59	0	19	9	5	5	34	6	97	1	91	4	30	3	26	8	35	
5	87	0	20	9	51	2	43	1	30	6	95	7	47	8	68	3	68	4	29	
6	66	5	18	8	22	1	77	3	45	0	18	7	45	2	39	9	42	4	41	
0	46	9	38	3	74	5	5	1	77	7	54	4	76	2	89	6	74	8	37	
3	35	9	95	2	13	0	73	6	97	8	20	4	49	5	56	1	68	7	93	
