10	10
4	91	8	74	6	91	5	100	1	69	2	92	9	76	7	92	0	85	3	91	
5	71	3	43	6	65	4	77	2	94	8	66	0	89	1	77	7	96	9	63	
9	87	8	61	0	83	1	68	6	65	5	89	7	76	4	88	2	55	3	79	
7	94	2	68	1	60	4	98	3	51	6	71	5	69	0	76	9	66	8	64	
3	70	4	87	9	83	8	95	0	102	2	67	6	94	5	71	7	64	1	91	
1	99	4	80	5	65	6	63	8	84	2	80	7	65	9	61	3	81	0	93	
7	49	1	88	4	99	3	98	0	97	8	92	2	59	5	101	6	48	9	75	
4	97	6	73	3	77	2	53	1	73	5	95	7	88	0	59	8	94	9	83	
0	96	6	73	3	79	7	88	1	66	2	91	4	77	5	56	8	94	9	95	
3	52	0	61	1	81	8	61	7	60	9	95	6	59	4	74	5	56	2	98	
