10	10
4	88	8	68	6	94	5	99	1	67	2	89	9	77	7	99	0	86	3	92	
5	67	3	50	6	69	4	75	2	94	8	66	0	89	1	81	7	96	9	65	
9	83	8	61	0	83	1	65	6	63	5	85	7	78	4	85	2	55	3	77	
7	94	2	66	1	61	4	102	3	54	6	79	5	63	0	76	9	63	8	67	
3	69	4	88	9	82	8	95	0	99	2	67	6	95	5	70	7	67	1	86	
1	99	4	81	5	64	6	66	8	80	2	80	7	69	9	62	3	79	0	88	
7	47	1	86	4	97	3	90	0	93	8	97	2	66	5	99	6	52	9	71	
4	98	6	73	3	82	2	51	1	67	5	94	7	85	0	62	8	95	9	80	
0	94	6	71	3	82	7	85	1	63	2	90	4	73	5	58	8	93	9	97	
3	50	0	59	1	82	8	67	7	56	9	96	6	58	4	79	5	59	2	96	
