10	10
4	88	8	68	6	96	5	99	1	67	2	89	9	77	7	99	0	86	3	92	
5	71	3	50	6	70	4	75	2	93	8	67	0	92	1	83	7	95	9	64	
9	83	8	61	0	82	1	66	6	66	5	85	7	78	4	85	2	56	3	77	
7	93	2	68	1	60	4	99	3	54	6	75	5	65	0	77	9	63	8	65	
3	69	4	88	9	82	8	95	0	99	2	66	6	93	5	69	7	68	1	86	
1	99	4	81	5	63	6	66	8	81	2	81	7	69	9	62	3	79	0	87	
7	51	1	86	4	97	3	96	0	93	8	97	2	66	5	100	6	52	9	70	
4	98	6	71	3	82	2	51	1	71	5	93	7	84	0	60	8	95	9	79	
0	96	6	73	3	78	7	85	1	66	2	90	4	75	5	58	8	94	9	98	
3	49	0	59	1	82	8	69	7	55	9	97	6	58	4	80	5	59	2	96	
