20	20
10	47	2	61	9	8	3	13	7	52	4	33	18	83	12	60	6	59	14	7	15	74	0	93	5	59	17	46	8	4	13	84	19	56	11	61	16	45	1	6	
0	97	14	15	2	18	11	73	8	38	6	91	7	20	15	69	12	13	18	24	1	47	16	69	13	96	19	5	10	42	5	15	4	62	3	36	17	7	9	74	
8	87	7	89	1	28	12	78	4	48	18	53	14	71	2	76	15	16	10	92	11	94	16	24	0	68	17	36	9	79	5	72	13	94	19	26	6	24	3	6	
10	99	15	65	0	7	6	52	18	10	16	54	9	19	2	67	19	72	5	17	11	10	13	51	8	47	7	8	4	67	17	34	12	12	1	53	3	29	14	29	
10	34	18	64	16	20	4	81	5	42	9	60	8	14	3	95	12	36	14	93	17	35	1	85	0	48	11	73	2	73	19	68	15	82	13	14	7	91	6	67	
3	90	12	17	9	37	11	83	19	78	14	88	2	27	1	72	10	58	13	71	5	22	8	36	7	49	17	80	16	52	18	1	0	57	15	68	4	24	6	26	
2	3	7	83	6	28	19	53	5	16	9	88	11	13	16	61	10	41	8	54	1	98	18	3	4	84	0	11	13	55	3	17	15	65	14	61	12	17	17	31	
12	16	7	100	18	46	19	40	5	55	10	27	8	71	14	95	11	7	17	46	0	57	9	87	15	7	6	19	1	76	4	15	3	71	2	41	16	82	13	11	
8	33	12	24	7	95	4	41	5	52	10	84	3	56	9	58	0	42	2	75	13	54	11	56	1	61	19	25	14	28	16	5	17	83	15	88	18	10	6	68	
17	76	14	64	5	20	10	64	13	91	11	74	9	53	4	35	2	77	7	28	0	68	3	90	6	89	8	49	18	45	1	33	15	5	16	58	19	18	12	33	
2	29	17	86	9	52	14	66	1	56	7	43	15	23	3	15	4	86	6	28	5	41	0	90	18	75	11	77	10	49	12	52	16	82	8	24	19	94	13	55	
19	40	10	28	9	23	4	70	1	72	7	19	18	71	2	10	15	8	11	8	3	83	8	48	13	70	16	61	6	70	12	40	17	67	5	46	14	77	0	9	
0	72	16	83	1	78	12	12	17	99	13	98	8	46	19	81	4	88	3	11	7	36	9	67	18	97	15	22	10	51	6	21	2	22	11	17	5	43	14	60	
7	60	12	77	13	31	8	50	17	31	9	65	16	15	10	0	6	31	3	12	14	34	4	50	11	44	19	9	5	40	1	77	18	40	15	98	0	66	2	33	
5	72	10	42	1	20	4	3	2	50	6	67	14	81	7	92	11	40	18	45	9	80	13	50	15	89	3	77	0	63	19	44	17	42	16	40	12	86	8	84	
4	63	13	6	18	46	3	39	19	75	10	89	14	12	2	13	12	91	1	71	7	69	11	85	5	60	8	87	15	55	6	91	9	83	0	18	16	75	17	66	
8	51	15	18	16	59	19	35	5	43	6	94	12	3	2	50	10	80	14	92	0	70	3	66	9	82	13	82	1	84	4	70	11	21	17	94	18	46	7	56	
5	3	19	28	11	69	12	5	6	27	3	91	4	89	8	72	1	43	17	16	18	36	2	44	13	41	14	37	15	80	16	82	10	86	7	90	0	24	9	5	
7	43	1	27	10	47	18	69	14	86	16	7	5	63	13	33	4	16	19	95	2	61	6	68	0	68	12	46	11	29	15	6	3	20	17	66	8	10	9	73	
0	86	9	35	16	39	4	97	2	99	7	77	15	98	13	88	1	51	6	31	19	91	3	26	10	34	8	48	11	30	5	37	18	24	12	16	17	50	14	56	
