20	10
6	32	3	17	1	33	8	10	7	71	4	10	9	76	0	81	5	88	2	21	
8	39	4	81	3	91	5	56	9	69	1	47	6	60	0	87	2	37	7	67	
3	83	2	57	7	41	5	74	4	82	0	88	8	40	9	18	6	84	1	5	
4	20	5	5	2	15	8	20	1	30	0	95	6	44	7	17	3	19	9	87	
9	23	6	49	5	16	4	11	3	59	7	5	8	65	1	24	2	14	0	45	
1	86	8	49	2	77	6	54	9	49	0	93	3	32	7	91	5	45	4	69	
5	87	6	90	3	77	9	89	2	59	0	32	7	57	8	85	4	72	1	37	
2	60	3	18	9	28	4	43	7	19	5	84	8	66	0	57	6	96	1	70	
3	45	4	77	6	76	0	57	1	72	2	9	9	30	5	71	7	57	8	83	
0	61	2	89	4	8	7	46	3	10	5	56	6	88	8	20	9	6	1	63	
5	61	6	10	4	78	3	36	2	5	8	11	9	79	1	24	7	8	0	82	
0	74	1	32	2	61	7	53	4	89	9	20	8	10	3	4	6	47	5	23	
2	85	9	50	0	60	5	99	4	37	6	94	1	99	8	66	3	33	7	75	
0	51	3	22	5	8	6	30	7	11	8	24	2	7	4	16	9	34	1	80	
1	71	5	42	8	68	2	30	6	28	3	63	4	65	9	70	7	27	0	93	
1	27	5	39	4	50	7	70	2	32	8	78	9	45	3	88	6	57	0	71	
0	19	2	89	4	26	6	92	8	84	5	33	7	27	1	80	9	80	3	58	
5	65	2	97	1	38	4	87	0	98	3	97	7	86	6	34	9	82	8	44	
2	93	8	50	4	59	6	52	5	10	9	72	1	75	3	55	7	59	0	31	
3	100	7	80	5	79	0	83	2	7	9	88	1	69	4	51	8	80	6	63	
