20	20
10	47	2	62	9	5	3	12	7	53	4	36	18	84	12	60	6	58	14	7	15	74	0	93	5	60	17	45	8	9	13	84	19	57	11	59	16	46	1	2	
0	98	14	15	2	18	11	74	8	37	6	93	7	20	15	68	12	12	18	25	1	49	16	71	13	95	19	5	10	42	5	16	4	66	3	37	17	4	9	74	
8	88	7	88	1	29	12	80	4	48	18	54	14	68	2	78	15	15	10	91	11	95	16	28	0	68	17	35	9	80	5	70	13	93	19	28	6	27	3	3	
10	98	15	65	0	9	6	52	18	11	16	55	9	21	2	68	19	68	5	18	11	9	13	53	8	47	7	5	4	66	17	32	12	9	1	54	3	29	14	29	
10	33	18	65	16	19	4	81	5	40	9	61	8	13	3	96	12	36	14	96	17	37	1	88	0	48	11	75	2	78	19	68	15	78	13	14	7	93	6	69	
3	87	12	16	9	34	11	82	19	79	14	90	2	21	1	75	10	57	13	70	5	22	8	35	7	52	17	80	16	52	18	0	0	57	15	69	4	25	6	26	
2	4	7	83	6	27	19	56	5	17	9	88	11	17	16	61	10	42	8	54	1	99	18	4	4	84	0	12	13	56	3	17	15	68	14	62	12	17	17	31	
12	15	7	98	18	47	19	41	5	55	10	28	8	71	14	94	11	9	17	47	0	57	9	88	15	6	6	17	1	69	4	15	3	72	2	41	16	81	13	12	
8	32	12	25	7	95	4	41	5	53	10	85	3	54	9	55	0	42	2	74	13	54	11	58	1	61	19	23	14	27	16	4	17	84	15	88	18	10	6	69	
17	79	14	62	5	21	10	65	13	91	11	74	9	52	4	36	2	77	7	29	0	68	3	93	6	87	8	49	18	48	1	33	15	6	16	57	19	17	12	34	
2	26	17	85	9	55	14	67	1	58	7	44	15	23	3	16	4	87	6	28	5	40	0	86	18	76	11	77	10	47	12	52	16	80	8	26	19	94	13	56	
19	41	10	30	9	27	4	69	1	77	7	20	18	70	2	10	15	11	11	8	3	82	8	49	13	69	16	61	6	71	12	38	17	68	5	46	14	78	0	10	
0	72	16	82	1	77	12	11	17	99	13	100	8	48	19	78	4	87	3	11	7	36	9	68	18	96	15	22	10	52	6	21	2	21	11	15	5	45	14	61	
7	60	12	76	13	34	8	51	17	31	9	66	16	17	10	4	6	32	3	12	14	34	4	53	11	45	19	9	5	43	1	77	18	40	15	98	0	68	2	35	
5	74	10	43	1	19	4	1	2	50	6	67	14	81	7	96	11	38	18	45	9	83	13	49	15	90	3	75	0	63	19	43	17	43	16	43	12	85	8	84	
4	62	13	6	18	47	3	39	19	74	10	88	14	12	2	15	12	90	1	72	7	69	11	86	5	58	8	95	15	56	6	88	9	79	0	19	16	74	17	68	
8	50	15	16	16	60	19	36	5	42	6	93	12	3	2	52	10	78	14	96	0	72	3	67	9	85	13	82	1	82	4	72	11	22	17	92	18	47	7	58	
5	5	19	30	11	70	12	9	6	27	3	88	4	89	8	71	1	44	17	17	18	36	2	44	13	44	14	35	15	79	16	86	10	84	7	89	0	26	9	5	
7	43	1	26	10	47	18	67	14	88	16	11	5	62	13	34	4	13	19	95	2	63	6	67	0	70	12	47	11	27	15	4	3	16	17	62	8	9	9	72	
0	83	9	34	16	39	4	96	2	96	7	77	15	97	13	89	1	50	6	32	19	90	3	24	10	33	8	42	11	27	5	37	18	24	12	15	17	52	14	57	
