10	10
4	88	8	69	6	95	5	99	1	66	2	89	9	78	7	98	0	86	3	92	
5	73	3	50	6	69	4	75	2	94	8	67	0	92	1	82	7	94	9	63	
9	83	8	61	0	81	1	64	6	64	5	85	7	77	4	85	2	55	3	77	
7	94	2	68	1	62	4	99	3	53	6	74	5	65	0	76	9	63	8	68	
3	69	4	88	9	82	8	95	0	99	2	66	6	94	5	67	7	67	1	86	
1	100	4	81	5	64	6	65	8	78	2	79	7	69	9	62	3	79	0	88	
7	49	1	86	4	98	3	97	0	95	8	97	2	65	5	101	6	51	9	71	
4	98	6	73	3	82	2	52	1	71	5	94	7	85	0	62	8	95	9	79	
0	94	6	71	3	81	7	85	1	66	2	89	4	76	5	58	8	93	9	97	
3	50	0	60	1	82	8	67	7	56	9	97	6	59	4	79	5	58	2	97	
