10	10
4	88	8	68	6	91	5	100	1	67	2	89	9	77	7	99	0	86	3	92	
5	72	3	50	6	70	4	75	2	94	8	66	0	92	1	82	7	94	9	63	
9	83	8	61	0	83	1	65	6	64	5	85	7	78	4	85	2	55	3	77	
7	94	2	68	1	61	4	99	3	55	6	80	5	66	0	76	9	63	8	67	
3	69	4	88	9	85	8	95	0	98	2	69	6	95	5	66	7	66	1	86	
1	99	4	81	5	64	6	66	8	80	2	80	7	69	9	62	3	79	0	88	
7	50	1	86	4	97	3	96	0	95	8	97	2	66	5	103	6	52	9	71	
4	98	6	73	3	82	2	49	1	71	5	94	7	81	0	62	8	95	9	79	
0	94	6	71	3	81	7	85	1	66	2	90	4	76	5	57	8	93	9	97	
3	51	0	59	1	82	8	67	7	52	9	96	6	58	4	81	5	59	2	96	
