20	20
10	47	2	61	9	6	3	13	7	54	4	33	18	84	12	60	6	57	14	7	15	74	0	93	5	59	17	46	8	7	13	84	19	59	11	55	16	45	1	4	
0	97	14	15	2	18	11	73	8	37	6	94	7	20	15	69	12	13	18	27	1	48	16	71	13	96	19	5	10	42	5	15	4	64	3	36	17	10	9	74	
8	88	7	89	1	26	12	81	4	47	18	53	14	67	2	78	15	17	10	91	11	97	16	26	0	68	17	36	9	82	5	71	13	94	19	28	6	25	3	2	
10	99	15	64	0	10	6	52	18	10	16	55	9	20	2	68	19	69	5	16	11	6	13	54	8	47	7	4	4	66	17	33	12	9	1	53	3	30	14	29	
10	32	18	64	16	17	4	81	5	42	9	60	8	14	3	95	12	36	14	95	17	37	1	88	0	46	11	74	2	76	19	67	15	77	13	14	7	91	6	69	
3	85	12	17	9	34	11	86	19	82	14	89	2	20	1	74	10	58	13	70	5	22	8	36	7	53	17	80	16	53	18	1	0	57	15	67	4	26	6	26	
2	4	7	83	6	27	19	54	5	16	9	88	11	16	16	61	10	41	8	54	1	98	18	3	4	84	0	11	13	55	3	18	15	67	14	62	12	17	17	31	
12	16	7	101	18	46	19	40	5	54	10	27	8	71	14	95	11	9	17	46	0	57	9	86	15	7	6	16	1	68	4	15	3	71	2	41	16	83	13	14	
8	30	12	23	7	95	4	41	5	53	10	84	3	55	9	56	0	42	2	75	13	55	11	57	1	62	19	23	14	28	16	3	17	83	15	88	18	11	6	68	
17	78	14	63	5	21	10	64	13	91	11	75	9	53	4	35	2	77	7	29	0	67	3	90	6	89	8	49	18	47	1	33	15	4	16	60	19	18	12	33	
2	25	17	86	9	55	14	68	1	56	7	43	15	23	3	17	4	88	6	28	5	41	0	87	18	75	11	77	10	49	12	52	16	80	8	25	19	94	13	53	
19	40	10	29	9	24	4	73	1	76	7	19	18	68	2	9	15	10	11	8	3	83	8	49	13	70	16	62	6	73	12	38	17	68	5	46	14	77	0	9	
0	72	16	86	1	80	12	13	17	98	13	98	8	46	19	79	4	88	3	11	7	38	9	67	18	97	15	22	10	53	6	21	2	22	11	17	5	43	14	60	
7	60	12	77	13	32	8	51	17	31	9	63	16	18	10	4	6	31	3	12	14	35	4	54	11	45	19	10	5	43	1	77	18	40	15	98	0	69	2	33	
5	72	10	42	1	20	4	2	2	50	6	67	14	81	7	95	11	39	18	45	9	82	13	50	15	89	3	77	0	63	19	44	17	42	16	40	12	86	8	84	
4	62	13	6	18	46	3	40	19	76	10	89	14	11	2	13	12	91	1	71	7	69	11	81	5	60	8	92	15	56	6	88	9	79	0	18	16	75	17	66	
8	51	15	15	16	60	19	36	5	43	6	93	12	3	2	53	10	79	14	96	0	75	3	67	9	83	13	82	1	85	4	70	11	22	17	93	18	46	7	55	
5	6	19	28	11	71	12	12	6	27	3	88	4	90	8	72	1	43	17	16	18	36	2	44	13	42	14	37	15	80	16	84	10	86	7	91	0	21	9	3	
7	45	1	25	10	47	18	67	14	89	16	10	5	63	13	33	4	14	19	95	2	61	6	66	0	66	12	46	11	30	15	6	3	17	17	61	8	10	9	74	
0	83	9	35	16	37	4	97	2	98	7	77	15	98	13	88	1	51	6	31	19	88	3	24	10	34	8	42	11	29	5	37	18	23	12	15	17	50	14	56	
