20	10
6	32	3	16	1	33	8	12	7	70	4	10	9	71	0	82	5	88	2	16	
8	38	4	81	3	91	5	56	9	67	1	45	6	63	0	87	2	32	7	68	
3	84	2	57	7	41	5	73	4	81	0	88	8	40	9	17	6	83	1	5	
4	20	5	6	2	18	8	13	1	32	0	98	6	45	7	17	3	18	9	88	
9	23	6	49	5	16	4	11	3	60	7	5	8	60	1	25	2	15	0	45	
1	85	8	52	2	77	6	51	9	48	0	93	3	32	7	92	5	45	4	73	
5	86	6	90	3	78	9	88	2	55	0	32	7	57	8	86	4	71	1	38	
2	59	3	16	9	36	4	40	7	20	5	82	8	65	0	54	6	94	1	62	
3	47	4	79	6	76	0	59	1	72	2	7	9	30	5	73	7	57	8	84	
0	59	2	89	4	10	7	45	3	8	5	54	6	88	8	20	9	3	1	62	
5	63	6	9	4	77	3	37	2	5	8	13	9	79	1	24	7	10	0	82	
0	77	1	32	2	61	7	53	4	92	9	20	8	14	3	5	6	45	5	23	
2	85	9	51	0	61	5	99	4	32	6	94	1	98	8	65	3	33	7	75	
0	51	3	25	5	8	6	30	7	12	8	23	2	8	4	17	9	35	1	81	
1	71	5	38	8	67	2	31	6	31	3	63	4	65	9	70	7	27	0	93	
1	28	5	38	4	51	7	71	2	33	8	78	9	45	3	90	6	54	0	71	
0	18	2	90	4	25	6	92	8	85	5	35	7	29	1	81	9	80	3	59	
5	67	2	96	1	38	4	86	0	97	3	94	7	84	6	35	9	81	8	45	
2	92	8	51	4	59	6	52	5	7	9	70	1	75	3	56	7	60	0	33	
3	98	7	79	5	78	0	82	2	7	9	89	1	69	4	51	8	79	6	62	
