20	10
6	38	3	14	1	32	8	14	7	68	4	9	9	76	0	80	5	86	2	21	
8	40	4	82	3	87	5	61	9	68	1	47	6	62	0	88	2	36	7	70	
3	84	2	57	7	44	5	72	4	78	0	85	8	37	9	19	6	83	1	6	
4	20	5	7	2	10	8	16	1	32	0	96	6	50	7	16	3	20	9	86	
9	21	6	46	5	18	4	10	3	61	7	5	8	61	1	25	2	13	0	49	
1	86	8	47	2	85	6	52	9	44	0	95	3	36	7	91	5	42	4	73	
5	80	6	87	3	80	9	91	2	59	0	32	7	60	8	83	4	70	1	42	
2	60	3	18	9	30	4	37	7	20	5	84	8	61	0	53	6	95	1	68	
3	46	4	81	6	73	0	58	1	74	2	8	9	25	5	75	7	60	8	82	
0	59	2	88	4	16	7	46	3	3	5	54	6	91	8	22	9	8	1	64	
5	63	6	6	4	78	3	36	2	8	8	12	9	83	1	28	7	7	0	82	
0	69	1	41	2	63	7	54	4	91	9	19	8	3	3	6	6	48	5	26	
2	81	9	56	0	61	5	100	4	36	6	93	1	101	8	64	3	34	7	77	
0	49	3	23	5	7	6	28	7	8	8	23	2	8	4	19	9	27	1	78	
1	76	5	39	8	69	2	31	6	26	3	59	4	70	9	64	7	29	0	92	
1	30	5	42	4	44	7	69	2	26	8	79	9	40	3	90	6	53	0	74	
0	16	2	87	4	24	6	92	8	85	5	31	7	31	1	80	9	76	3	56	
5	66	2	98	1	37	4	87	0	96	3	93	7	92	6	32	9	82	8	46	
2	91	8	51	4	59	6	58	5	5	9	70	1	76	3	61	7	64	0	38	
3	101	7	79	5	80	0	78	2	8	9	93	1	71	4	48	8	78	6	60	
