10	10
4	89	8	63	6	94	5	100	1	71	2	89	9	77	7	99	0	89	3	93	
5	70	3	47	6	66	4	74	2	99	8	65	0	97	1	82	7	98	9	59	
9	79	8	56	0	86	1	62	6	64	5	89	7	79	4	79	2	55	3	79	
7	94	2	70	1	59	4	95	3	53	6	73	5	70	0	72	9	63	8	66	
3	68	4	92	9	82	8	98	0	99	2	66	6	98	5	70	7	70	1	83	
1	98	4	79	5	65	6	66	8	80	2	78	7	70	9	64	3	79	0	88	
7	50	1	81	4	100	3	96	0	95	8	97	2	62	5	99	6	52	9	71	
4	98	6	73	3	79	2	52	1	71	5	94	7	82	0	62	8	96	9	81	
0	91	6	71	3	81	7	86	1	66	2	88	4	73	5	58	8	92	9	97	
3	50	0	60	1	86	8	67	7	58	9	99	6	58	4	82	5	58	2	96	
