20	10
6	31	3	15	1	29	8	14	7	73	4	10	9	75	0	81	5	88	2	19	
8	35	4	81	3	91	5	56	9	69	1	50	6	57	0	86	2	37	7	69	
3	83	2	57	7	41	5	73	4	81	0	91	8	38	9	17	6	83	1	4	
4	20	5	4	2	15	8	19	1	33	0	94	6	47	7	16	3	15	9	90	
9	24	6	49	5	16	4	11	3	60	7	0	8	68	1	23	2	15	0	45	
1	93	8	50	2	77	6	54	9	48	0	93	3	34	7	92	5	44	4	70	
5	86	6	90	3	78	9	88	2	61	0	34	7	60	8	86	4	75	1	32	
2	60	3	17	9	32	4	41	7	20	5	83	8	65	0	51	6	91	1	75	
3	50	4	79	6	76	0	60	1	72	2	6	9	30	5	74	7	58	8	84	
0	61	2	89	4	10	7	45	3	8	5	53	6	89	8	20	9	7	1	62	
5	63	6	10	4	77	3	38	2	5	8	15	9	79	1	24	7	7	0	80	
0	72	1	32	2	61	7	56	4	92	9	20	8	11	3	10	6	45	5	23	
2	90	9	52	0	61	5	102	4	37	6	93	1	98	8	65	3	35	7	75	
0	43	3	24	5	8	6	30	7	12	8	21	2	7	4	16	9	36	1	81	
1	73	5	42	8	68	2	31	6	29	3	63	4	65	9	70	7	27	0	93	
1	28	5	38	4	51	7	73	2	33	8	75	9	45	3	87	6	56	0	72	
0	18	2	90	4	25	6	93	8	85	5	36	7	31	1	79	9	80	3	59	
5	72	2	97	1	41	4	87	0	97	3	95	7	87	6	35	9	82	8	43	
2	92	8	45	4	59	6	52	5	8	9	68	1	75	3	57	7	61	0	35	
3	97	7	80	5	76	0	82	2	6	9	91	1	66	4	52	8	75	6	62	
