30	20
2	95	8	27	6	33	0	19	4	44	15	15	16	26	13	65	5	83	12	56	10	83	7	65	14	73	19	23	1	83	3	47	18	87	17	97	9	41	11	77	
0	70	10	45	13	90	3	59	2	23	7	65	1	94	16	35	9	46	17	51	18	60	15	9	11	67	8	52	19	49	5	5	4	94	12	37	14	93	6	85	
0	49	19	59	11	15	9	26	15	21	3	99	13	55	18	32	1	30	5	37	7	73	6	71	10	92	4	29	14	35	8	51	12	21	2	35	16	1	17	29	
7	50	19	84	10	75	11	37	9	86	14	43	6	30	12	62	16	83	13	66	5	39	15	47	4	98	3	98	17	46	8	75	1	30	18	52	2	43	0	40	
0	89	6	27	11	31	1	69	3	25	16	94	19	67	12	49	10	46	7	16	5	90	2	22	15	4	4	2	18	9	14	36	9	71	8	28	13	27	17	87	
17	32	8	75	19	30	16	59	0	62	12	22	13	1	14	64	3	22	2	35	1	81	10	61	7	55	9	82	15	99	4	24	6	70	11	78	18	67	5	49	
18	90	1	10	9	29	11	38	17	37	0	19	2	2	6	46	16	83	10	71	4	59	14	22	19	63	12	78	15	72	7	2	3	63	5	25	8	61	13	98	
14	97	9	77	11	79	8	89	2	64	16	80	4	12	1	-1	19	67	6	95	0	68	7	13	15	42	18	54	12	76	17	33	13	75	3	50	5	99	10	15	
3	31	14	79	9	77	0	56	11	85	10	94	4	58	12	46	5	4	16	86	2	44	1	13	13	5	7	41	17	39	19	48	6	89	18	82	8	5	15	87	
13	1	7	54	9	34	0	92	3	62	8	18	11	67	4	22	5	11	14	44	15	48	6	1	2	52	17	26	1	41	10	56	19	24	18	17	16	77	12	12	
4	69	17	53	2	75	8	31	11	28	19	97	18	18	13	3	12	10	3	72	1	26	10	3	5	50	15	80	14	29	9	59	16	77	6	81	7	62	0	59	
6	98	0	4	12	66	18	54	1	60	14	95	19	52	16	67	10	82	8	51	17	85	11	75	2	12	13	25	7	45	4	96	5	26	15	51	3	20	9	26	
2	90	7	36	13	76	0	8	19	67	4	10	9	41	11	41	16	17	3	41	5	35	6	12	14	30	18	27	12	31	15	95	10	92	1	69	17	77	8	77	
14	30	3	64	6	20	7	73	8	79	12	89	15	3	5	73	16	26	4	12	0	41	17	93	1	31	18	74	2	18	19	38	10	28	11	47	9	98	13	65	
18	10	11	37	2	100	3	27	5	83	4	93	15	14	13	72	19	83	6	91	1	36	14	41	0	62	12	28	8	90	9	17	16	6	7	37	10	20	17	85	
10	41	13	39	16	70	8	64	17	86	11	31	7	58	5	73	14	23	15	10	6	79	3	74	0	15	19	23	18	6	2	75	4	69	12	67	1	69	9	56	
2	46	10	78	19	37	7	14	18	4	4	57	6	79	5	53	0	11	11	45	13	38	1	87	9	26	12	59	8	35	16	12	14	22	3	94	15	91	17	90	
1	62	13	70	11	9	2	92	3	15	18	32	17	5	9	96	16	53	6	86	12	50	15	75	0	82	4	-2	7	10	14	40	8	2	5	90	10	13	19	19	
18	44	10	40	12	14	16	68	1	46	11	98	8	90	19	20	9	41	17	2	5	47	2	71	13	45	14	68	7	92	6	69	15	92	0	32	3	11	4	87	
7	12	8	85	14	32	11	29	10	70	13	61	6	41	16	41	19	90	2	86	18	36	3	60	5	67	4	69	1	22	12	22	15	40	0	88	9	91	17	94	
11	19	6	51	17	8	8	94	4	71	12	100	1	17	0	39	19	31	9	61	16	19	18	74	2	2	3	76	10	66	15	27	14	24	7	16	5	91	13	90	
16	96	19	92	4	32	5	11	3	68	18	92	15	62	8	83	13	26	0	87	10	28	14	94	11	30	1	48	12	43	2	86	9	1	6	60	17	78	7	49	
3	43	4	13	2	56	9	97	7	65	16	63	0	73	5	63	13	68	11	48	8	62	14	81	18	7	10	7	17	22	6	43	12	53	15	22	1	93	19	89	
7	14	2	1	14	9	5	22	6	94	9	60	10	15	15	8	3	10	16	80	18	86	12	63	11	70	17	63	0	92	8	27	4	30	13	5	19	87	1	28	
17	10	11	40	18	56	7	24	12	44	4	93	10	90	3	100	8	80	13	49	2	38	9	13	15	41	19	24	6	48	1	51	16	77	14	66	5	3	0	59	
1	46	4	78	10	9	7	13	0	32	9	63	14	70	5	66	2	42	18	14	6	50	3	98	19	40	16	94	11	58	12	56	15	62	17	41	13	56	8	31	
10	89	14	2	12	32	6	20	18	86	2	90	13	84	8	41	9	52	19	66	11	75	15	63	17	26	7	30	0	5	5	71	16	56	3	46	1	58	4	66	
14	98	13	43	1	32	5	20	17	74	2	30	4	4	18	87	3	19	12	83	19	82	0	30	10	72	9	79	11	54	8	37	7	95	15	11	16	9	6	3	
5	48	11	33	16	25	12	24	15	53	10	98	0	26	2	23	14	35	4	17	8	66	1	99	18	5	9	13	17	70	7	33	19	27	6	7	3	47	13	57	
19	21	14	89	4	89	8	41	0	70	1	35	15	94	9	62	3	57	12	51	6	18	13	94	17	60	7	35	11	88	16	22	5	97	2	59	18	82	10	91	
