10	10
4	88	8	66	6	94	5	99	1	67	2	89	9	77	7	97	0	86	3	93	
5	72	3	50	6	69	4	76	2	92	8	66	0	92	1	84	7	94	9	61	
9	80	8	61	0	83	1	64	6	64	5	85	7	74	4	85	2	55	3	77	
7	95	2	68	1	61	4	99	3	54	6	77	5	66	0	76	9	63	8	67	
3	69	4	91	9	83	8	95	0	101	2	66	6	96	5	69	7	66	1	87	
1	99	4	81	5	64	6	67	8	78	2	80	7	71	9	62	3	79	0	88	
7	50	1	86	4	93	3	93	0	95	8	97	2	66	5	96	6	57	9	71	
4	98	6	73	3	81	2	51	1	71	5	95	7	85	0	62	8	95	9	80	
0	99	6	71	3	80	7	85	1	67	2	90	4	72	5	60	8	93	9	95	
3	52	0	59	1	82	8	70	7	54	9	95	6	58	4	81	5	62	2	96	
