30	10
0	66	2	84	3	24	7	34	9	94	6	97	8	8	5	98	1	45	4	42	
3	32	0	97	6	55	2	90	8	93	9	88	1	17	4	50	7	17	5	6	
4	43	3	68	8	47	9	68	1	57	6	25	5	81	2	60	7	94	0	62	
1	57	5	40	0	78	6	14	2	49	9	17	3	32	4	30	8	86	7	77	
0	52	4	30	3	48	5	48	1	26	9	17	6	93	8	97	7	49	2	89	
7	95	0	33	1	5	6	17	5	71	3	57	4	34	2	61	8	58	9	39	
7	100	5	89	1	31	8	8	2	80	4	5	3	67	0	5	9	78	6	60	
2	79	4	6	7	24	8	45	6	34	3	24	9	26	5	68	1	16	0	46	
7	58	9	50	2	19	8	93	6	49	3	29	5	86	4	50	0	94	1	26	
9	81	6	71	5	7	1	39	2	16	8	42	0	71	4	85	3	54	7	99	
8	8	0	86	9	6	3	71	6	97	5	85	4	16	2	42	7	81	1	81	
4	72	3	24	0	30	8	58	2	40	1	58	7	82	6	41	5	62	9	52	
9	43	1	13	6	70	7	93	0	95	8	12	4	15	2	78	5	94	3	14	
0	14	6	29	1	71	3	42	8	80	5	31	4	37	9	26	7	92	2	67	
2	15	0	43	5	96	6	7	3	45	7	20	1	13	9	29	4	60	8	33	
1	78	5	50	6	85	0	43	8	84	4	30	9	73	2	57	7	87	3	59	
4	49	7	50	1	15	8	13	0	93	6	50	9	32	5	59	3	10	2	35	
1	25	0	47	7	60	8	33	4	53	5	37	9	73	2	22	3	82	6	79	
0	84	6	83	1	71	5	68	9	88	8	11	3	60	4	50	2	33	7	100	
1	14	0	38	6	88	5	5	4	77	7	92	8	26	2	74	9	52	3	71	
7	62	9	19	6	38	3	15	8	64	2	64	4	8	1	61	0	19	5	33	
2	33	5	44	4	69	0	56	6	84	9	83	8	19	7	8	3	31	1	93	
4	50	3	67	6	50	2	97	9	1	0	17	7	19	8	92	5	53	1	52	
8	32	1	81	3	97	5	38	9	49	4	76	6	76	0	56	2	78	7	54	
5	13	3	7	2	25	0	84	1	95	9	28	6	78	8	26	7	10	4	38	
7	45	2	59	0	20	9	7	5	31	6	97	1	92	4	32	3	25	8	41	
5	87	0	18	9	42	2	43	1	30	6	97	7	51	8	65	3	69	4	25	
6	75	5	20	8	20	1	78	3	39	0	17	7	50	2	46	9	47	4	38	
0	50	9	45	3	71	5	7	1	77	7	58	4	78	2	89	6	70	8	36	
3	32	9	95	2	13	0	73	6	97	8	24	4	51	5	57	1	68	7	94	
